delivery_id,order_id,route_date,route_zone,scheduled_window,delivered_at,status,temperature_flag,replacement_required,driver_notes
DEL-20191,ORD-10243,2026-05-04,dayton-core,11:00-13:00,2026-05-04T12:07:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20192,ORD-10244,2025-11-30,west-lake,15:00-17:00,2025-11-30T16:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20193,ORD-10245,2025-12-29,west-lake,10:00-12:00,2025-12-29T13:25:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20194,ORD-10246,2026-04-04,west-lake,12:00-14:00,2026-04-04T13:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20195,ORD-10247,2026-04-07,west-lake,10:00-12:00,2026-04-07T11:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20196,ORD-10248,2026-04-17,west-lake,12:00-14:00,2026-04-17T13:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20197,ORD-10249,2026-04-27,west-lake,15:00-17:00,2026-04-27T16:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20198,ORD-10250,2026-05-08,west-lake,11:00-13:00,2026-05-08T12:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20199,ORD-10251,2025-11-05,north-river,12:00-14:00,2025-11-05T13:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20200,ORD-10252,2025-11-11,north-river,11:00-13:00,2025-11-11T14:03:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20201,ORD-10253,2025-11-21,north-river,10:00-12:00,2025-11-21T11:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20202,ORD-10254,2025-12-05,north-river,11:00-13:00,2025-12-05T12:27:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20203,ORD-10255,2025-12-11,north-river,10:00-12:00,2025-12-11T11:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20204,ORD-10256,2026-01-26,north-river,12:00-14:00,2026-01-26T14:29:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20205,ORD-10257,2026-01-31,north-river,10:00-12:00,2026-01-31T11:39:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20206,ORD-10258,2026-03-10,north-river,10:00-12:00,2026-03-10T12:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20207,ORD-10259,2026-03-16,north-river,12:00-14:00,2026-03-16T13:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20208,ORD-10260,2026-04-27,north-river,15:00-17:00,2026-04-27T16:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20209,ORD-10261,2025-11-19,west-lake,10:00-12:00,2025-11-19T11:27:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20210,ORD-10262,2025-12-16,west-lake,10:00-12:00,2025-12-16T11:59:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20211,ORD-10263,2025-12-18,west-lake,10:00-12:00,2025-12-18T11:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20212,ORD-10264,2026-02-11,west-lake,10:00-12:00,2026-02-11T11:48:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20213,ORD-10265,2026-02-17,west-lake,15:00-17:00,2026-02-17T16:23:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20214,ORD-10266,2026-03-08,west-lake,12:00-14:00,2026-03-08T13:55:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20215,ORD-10267,2026-04-16,west-lake,10:00-12:00,2026-04-16T13:39:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20216,ORD-10268,2026-04-16,west-lake,12:00-14:00,2026-04-16T15:38:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20217,ORD-10269,2026-05-13,west-lake,12:00-14:00,2026-05-13T13:43:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20218,ORD-10270,2025-11-28,downtown,11:00-13:00,2025-11-28T12:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20219,ORD-10271,2025-12-09,downtown,11:00-13:00,2025-12-09T12:33:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20220,ORD-10272,2025-12-17,downtown,11:00-13:00,2025-12-17T12:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20221,ORD-10273,2026-01-10,downtown,10:00-12:00,2026-01-10T13:59:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20222,ORD-10274,2026-02-01,downtown,11:00-13:00,2026-02-01T12:19:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20223,ORD-10275,2026-02-07,downtown,15:00-17:00,2026-02-07T16:25:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20224,ORD-10276,2026-03-07,downtown,12:00-14:00,2026-03-07T15:02:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20225,ORD-10277,2026-03-15,downtown,11:00-13:00,2026-03-15T12:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20226,ORD-10278,2026-03-31,downtown,12:00-14:00,2026-03-31T13:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20227,ORD-10279,2026-04-13,downtown,15:00-17:00,2026-04-13T17:07:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20228,ORD-10280,2026-04-21,downtown,10:00-12:00,2026-04-21T13:46:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20229,ORD-10281,2025-11-27,north-river,12:00-14:00,2025-11-27T13:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20230,ORD-10282,2025-12-27,north-river,11:00-13:00,2025-12-27T12:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20231,ORD-10283,2026-02-06,north-river,10:00-12:00,2026-02-06T11:30:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20232,ORD-10284,2026-02-13,north-river,15:00-17:00,2026-02-13T16:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20233,ORD-10285,2026-03-04,north-river,11:00-13:00,2026-03-04T12:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20234,ORD-10286,2026-03-04,north-river,10:00-12:00,2026-03-04T12:54:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20235,ORD-10287,2026-03-07,north-river,12:00-14:00,2026-03-07T13:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20236,ORD-10288,2026-03-12,north-river,10:00-12:00,2026-03-12T11:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20237,ORD-10289,2026-03-18,north-river,11:00-13:00,2026-03-18T12:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20238,ORD-10290,2026-03-24,north-river,15:00-17:00,2026-03-24T15:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20239,ORD-10291,2025-11-03,east-clinic,11:00-13:00,2025-11-03T12:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20240,ORD-10292,2025-12-01,east-clinic,10:00-12:00,2025-12-01T11:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20241,ORD-10293,2026-01-08,east-clinic,12:00-14:00,2026-01-08T13:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20242,ORD-10294,2026-01-22,east-clinic,11:00-13:00,2026-01-22T12:18:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20243,ORD-10295,2026-01-29,east-clinic,10:00-12:00,2026-01-29T11:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20244,ORD-10296,2026-02-09,east-clinic,15:00-17:00,2026-02-09T17:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20245,ORD-10297,2026-03-02,east-clinic,11:00-13:00,2026-03-02T12:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20246,ORD-10298,2026-05-04,east-clinic,15:00-17:00,2026-05-04T18:33:00,delivered_late,high_heat,true,bag temperature elevated on arrival
DEL-20247,ORD-10299,2026-05-08,east-clinic,10:00-12:00,2026-05-08T11:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20248,ORD-10300,2026-05-08,east-clinic,11:00-13:00,2026-05-08T16:51:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20249,ORD-10301,2025-11-20,west-lake,12:00-14:00,2025-11-20T14:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20250,ORD-10302,2025-11-22,west-lake,10:00-12:00,2025-11-22T14:17:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20251,ORD-10303,2026-01-14,west-lake,12:00-14:00,2026-01-14T13:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20252,ORD-10304,2026-01-16,west-lake,11:00-13:00,2026-01-16T12:17:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20253,ORD-10305,2026-02-03,west-lake,10:00-12:00,2026-02-03T11:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20254,ORD-10306,2026-03-12,west-lake,11:00-13:00,2026-03-12T12:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20255,ORD-10307,2026-03-24,west-lake,11:00-13:00,2026-03-24T13:10:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20256,ORD-10308,2026-05-07,west-lake,11:00-13:00,2026-05-07T12:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20257,ORD-10309,2025-12-20,north-river,12:00-14:00,2025-12-20T13:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20258,ORD-10310,2025-12-23,north-river,11:00-13:00,2025-12-23T12:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20259,ORD-10311,2026-01-01,north-river,10:00-12:00,2026-01-01T11:40:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20260,ORD-10312,2026-01-16,north-river,12:00-14:00,2026-01-16T13:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20261,ORD-10313,2026-03-08,north-river,10:00-12:00,2026-03-08T11:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20262,ORD-10314,2026-03-26,north-river,12:00-14:00,2026-03-26T13:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20263,ORD-10315,2026-03-25,north-river,12:00-14:00,2026-03-25T13:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20264,ORD-10316,2026-03-30,north-river,11:00-13:00,2026-03-30T12:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20265,ORD-10317,2026-04-20,north-river,12:00-14:00,2026-04-20T13:02:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20266,ORD-10318,2026-05-04,north-river,15:00-17:00,2026-05-04T16:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20267,ORD-10319,2025-11-19,columbus-outer,15:00-17:00,2025-11-19T18:16:00,delivered_late,high_heat,true,rush add-on after route packed
DEL-20268,ORD-10320,2025-12-16,columbus-outer,11:00-13:00,2025-12-16T12:25:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20269,ORD-10321,2026-01-31,columbus-outer,15:00-17:00,2026-01-31T16:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20270,ORD-10322,2026-03-04,columbus-outer,10:00-12:00,2026-03-04T11:39:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20271,ORD-10323,2026-03-18,columbus-outer,10:00-12:00,2026-03-18T11:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20272,ORD-10324,2026-03-22,columbus-outer,11:00-13:00,2026-03-22T12:23:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20273,ORD-10325,2026-03-27,columbus-outer,15:00-17:00,2026-03-27T18:43:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-20274,ORD-10326,2026-04-12,columbus-outer,15:00-17:00,2026-04-12T17:06:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20275,ORD-10327,2026-04-22,columbus-outer,15:00-17:00,2026-04-22T16:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20276,ORD-10328,2025-11-09,north-river,10:00-12:00,2025-11-09T12:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20277,ORD-10329,2025-12-08,north-river,10:00-12:00,2025-12-08T11:44:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20278,ORD-10330,2025-12-31,north-river,12:00-14:00,2025-12-31T15:08:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-20279,ORD-10331,2025-12-30,north-river,11:00-13:00,2025-12-30T12:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20280,ORD-10332,2026-01-17,north-river,10:00-12:00,2026-01-17T11:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20281,ORD-10333,2026-01-23,north-river,10:00-12:00,2026-01-23T11:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20282,ORD-10334,2026-02-01,north-river,12:00-14:00,2026-02-01T13:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20283,ORD-10335,2026-03-14,north-river,12:00-14:00,2026-03-14T13:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20284,ORD-10336,2025-11-30,south-belt,15:00-17:00,2025-11-30T16:54:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20285,ORD-10337,2026-01-09,south-belt,15:00-17:00,2026-01-09T16:43:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20286,ORD-10338,2026-02-09,south-belt,10:00-12:00,2026-02-09T12:50:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20287,ORD-10339,2026-02-26,south-belt,12:00-14:00,2026-02-26T18:03:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-20288,ORD-10340,2026-04-11,south-belt,11:00-13:00,2026-04-11T12:11:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-20289,ORD-10341,2026-04-17,south-belt,12:00-14:00,2026-04-17T13:42:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20290,ORD-10342,2026-04-27,south-belt,10:00-12:00,2026-04-27T11:14:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20291,ORD-10343,2026-05-10,south-belt,10:00-12:00,2026-05-10T11:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20292,ORD-10344,2025-12-12,dayton-core,11:00-13:00,2025-12-12T12:20:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20293,ORD-10345,2026-01-09,dayton-core,15:00-17:00,2026-01-09T16:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20294,ORD-10346,2026-02-12,dayton-core,10:00-12:00,2026-02-12T11:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20295,ORD-10347,2026-02-21,dayton-core,10:00-12:00,2026-02-21T11:46:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20296,ORD-10348,2026-02-20,dayton-core,15:00-17:00,2026-02-20T16:12:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-20297,ORD-10349,2026-03-01,dayton-core,10:00-12:00,2026-03-01T11:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20298,ORD-10350,2026-03-07,dayton-core,11:00-13:00,2026-03-07T12:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20299,ORD-10351,2026-03-25,dayton-core,12:00-14:00,2026-03-25T13:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20300,ORD-10352,2026-03-25,dayton-core,15:00-17:00,2026-03-25T16:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20301,ORD-10353,2026-04-22,dayton-core,11:00-13:00,2026-04-22T12:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20302,ORD-10354,2026-04-27,dayton-core,12:00-14:00,2026-04-27T13:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20303,ORD-10355,2026-05-07,dayton-core,15:00-17:00,2026-05-07T17:01:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-20304,ORD-10356,2026-05-08,dayton-core,10:00-12:00,2026-05-08T11:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20305,ORD-10357,2025-11-06,louisville-river,11:00-13:00,2025-11-06T12:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20306,ORD-10358,2025-12-04,louisville-river,10:00-12:00,2025-12-04T11:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20307,ORD-10359,2025-12-18,louisville-river,10:00-12:00,2025-12-18T11:50:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20308,ORD-10360,2025-12-27,louisville-river,11:00-13:00,2025-12-27T14:31:00,delivered_late,high_heat,true,bag temperature elevated on arrival
DEL-20309,ORD-10361,2026-01-18,louisville-river,11:00-13:00,2026-01-18T17:24:00,missed_window,stable,true,customer not available during first attempt; second pass pushed outside safe window
DEL-20310,ORD-10362,2026-01-20,louisville-river,11:00-13:00,2026-01-20T14:52:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20311,ORD-10363,2026-01-27,louisville-river,12:00-14:00,2026-01-27T15:51:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-20312,ORD-10364,2026-02-14,louisville-river,12:00-14:00,2026-02-14T14:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20313,ORD-10365,2026-03-17,louisville-river,10:00-12:00,2026-03-17T11:39:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20314,ORD-10366,2025-11-07,north-river,11:00-13:00,2025-11-07T12:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20315,ORD-10367,2026-02-05,north-river,12:00-14:00,2026-02-05T13:33:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20316,ORD-10368,2026-02-16,north-river,11:00-13:00,2026-02-16T12:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-20317,ORD-10369,2026-03-02,north-river,12:00-14:00,2026-03-02T13:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
