order_id,order_date,customer_id,sku,quantity,unit_price,total_order_value,order_channel,rush_requested,fulfillment_type,notes
ORD-10129,2025-12-05,CUST-0015,INVT-SHR-001,2,34,68,email,false,live_delivery,normal order; no manual override requested
ORD-10130,2025-12-12,CUST-0015,FISH-FOX-001,2,112,224,web,false,live_delivery,normal order; no manual override requested
ORD-10130,2025-12-12,CUST-0015,INVT-SHR-001,2,34,68,web,false,live_delivery,normal order; no manual override requested
ORD-10131,2025-12-17,CUST-0015,CORL-ZOA-001,2,95,190,web,false,live_delivery,normal order; no manual override requested
ORD-10131,2025-12-17,CUST-0015,INVT-SHR-001,5,34,170,web,false,live_delivery,normal order; no manual override requested
ORD-10132,2025-12-18,CUST-0015,CORL-ANO-001,1,132,132,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10132,2025-12-18,CUST-0015,CORL-MNT-001,2,88,176,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10132,2025-12-18,CUST-0015,INVT-SHR-001,3,34,102,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10133,2025-12-20,CUST-0015,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-10133,2025-12-20,CUST-0015,EQUIP-QTN-001,1,172,172,phone,false,live_delivery,normal order; no manual override requested
ORD-10134,2026-01-16,CUST-0015,INVT-SHR-002,2,16,32,phone,false,live_delivery,normal order; no manual override requested
ORD-10134,2026-01-16,CUST-0015,FISH-WRS-001,1,42,42,phone,false,live_delivery,normal order; no manual override requested
ORD-10134,2026-01-16,CUST-0015,BNDL-CLR-001,1,84,84,phone,false,live_delivery,normal order; no manual override requested
ORD-10135,2026-02-22,CUST-0015,INVT-SNA-001,3,24,72,email,false,live_delivery,normal order; no manual override requested
ORD-10135,2026-02-22,CUST-0015,INVT-SHR-003,1,48,48,email,false,live_delivery,normal order; no manual override requested
ORD-10136,2026-03-04,CUST-0015,INVT-CRB-001,2,18,36,email,false,live_delivery,normal order; no manual override requested
ORD-10136,2026-03-04,CUST-0015,INVT-SHR-001,2,34,68,email,false,live_delivery,normal order; no manual override requested
ORD-10137,2026-03-23,CUST-0015,INVT-CRB-001,2,18,36,concierge,false,live_delivery,normal order; no manual override requested
ORD-10138,2026-03-24,CUST-0015,CORL-HMR-001,1,128,128,concierge,false,live_delivery,normal order; no manual override requested
ORD-10138,2026-03-24,CUST-0015,CORL-MSH-001,1,68,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-10138,2026-03-24,CUST-0015,INVT-SHR-001,3,34,102,concierge,false,live_delivery,normal order; no manual override requested
ORD-10139,2025-11-16,CUST-0016,CORL-HMR-001,1,128,128,email,false,live_delivery,normal order; no manual override requested
ORD-10139,2025-11-16,CUST-0016,BNDL-CLR-001,1,84,84,email,false,live_delivery,normal order; no manual override requested
ORD-10139,2025-11-16,CUST-0016,FISH-HWK-001,1,72,72,email,false,live_delivery,normal order; no manual override requested
ORD-10140,2025-11-22,CUST-0016,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-10141,2025-12-14,CUST-0016,CORL-HMR-001,2,128,256,email,false,live_delivery,normal order; no manual override requested
ORD-10142,2026-02-07,CUST-0016,INVT-SHR-003,2,48,96,phone,false,live_delivery,normal order; no manual override requested
ORD-10143,2026-02-24,CUST-0016,INVT-CRB-001,3,18,54,phone,false,live_delivery,normal order; no manual override requested
ORD-10143,2026-02-24,CUST-0016,FISH-TNG-001,1,98,98,phone,false,live_delivery,normal order; no manual override requested
ORD-10144,2026-03-17,CUST-0016,EQUIP-QTN-001,1,172,172,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10144,2026-03-17,CUST-0016,CORL-ANO-001,1,132,132,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10144,2026-03-17,CUST-0016,FISH-HWK-001,1,72,72,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10145,2026-04-28,CUST-0016,FISH-WRS-001,1,42,42,email,false,live_delivery,normal order; no manual override requested
ORD-10146,2026-05-04,CUST-0016,EQUIP-ALR-001,1,62,62,email,false,pickup,normal order; no manual override requested
ORD-10147,2025-12-12,CUST-0017,INVT-SHR-001,1,34,34,email,false,live_delivery,normal order; no manual override requested
ORD-10148,2026-01-04,CUST-0017,CORL-TOR-001,1,164,164,email,false,live_delivery,normal order; no manual override requested
ORD-10148,2026-01-04,CUST-0017,INVT-SHR-002,4,16,64,email,false,live_delivery,normal order; no manual override requested
ORD-10149,2026-01-07,CUST-0017,FISH-TRG-001,1,149,149,concierge,false,live_delivery,normal order; no manual override requested
ORD-10149,2026-01-07,CUST-0017,CORL-ZOA-001,1,95,95,concierge,false,live_delivery,normal order; no manual override requested
ORD-10149,2026-01-07,CUST-0017,CORL-HMR-001,1,128,128,concierge,false,live_delivery,normal order; no manual override requested
ORD-10150,2026-02-05,CUST-0017,INVT-SHR-002,3,16,48,web,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10150,2026-02-05,CUST-0017,EQUIP-QTN-001,1,172,172,web,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10150,2026-02-05,CUST-0017,FISH-TRG-001,1,149,149,web,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10151,2026-02-17,CUST-0017,EQUIP-QTN-001,1,172,172,web,false,live_delivery,normal order; no manual override requested
ORD-10152,2026-02-24,CUST-0017,FISH-CLN-001,1,78,78,phone,false,live_delivery,normal order; no manual override requested
ORD-10153,2026-02-26,CUST-0017,FISH-TRG-001,2,149,298,web,false,live_delivery,normal order; no manual override requested
ORD-10154,2026-03-04,CUST-0017,CORL-MNT-001,1,88,88,email,false,live_delivery,normal order; no manual override requested
ORD-10155,2026-03-06,CUST-0017,INVT-SNA-001,2,24,48,concierge,false,live_delivery,normal order; no manual override requested
ORD-10155,2026-03-06,CUST-0017,INVT-SHR-001,2,34,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-10156,2026-04-24,CUST-0017,EQUIP-ALR-001,1,62,62,phone,true,live_delivery,rush requested against current route pressure
ORD-10156,2026-04-24,CUST-0017,EQUIP-QTN-001,1,172,172,phone,true,live_delivery,rush requested against current route pressure
ORD-10157,2025-11-02,CUST-0018,EQUIP-ALR-001,1,62,62,web,false,live_delivery,normal order; no manual override requested
ORD-10157,2025-11-02,CUST-0018,CORL-ZOA-001,1,95,95,web,false,live_delivery,normal order; no manual override requested
ORD-10158,2025-11-22,CUST-0018,CORL-MNT-001,1,88,88,web,false,live_delivery,normal order; no manual override requested
ORD-10158,2025-11-22,CUST-0018,FISH-FOX-001,1,112,112,web,false,live_delivery,normal order; no manual override requested
ORD-10158,2025-11-22,CUST-0018,FISH-HWK-001,1,72,72,web,false,live_delivery,normal order; no manual override requested
ORD-10159,2025-11-24,CUST-0018,EQUIP-QTN-001,1,172,172,concierge,false,live_delivery,normal order; no manual override requested
ORD-10159,2025-11-24,CUST-0018,INVT-SHR-001,1,34,34,concierge,false,live_delivery,normal order; no manual override requested
ORD-10159,2025-11-24,CUST-0018,CORL-MSH-001,1,68,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-10160,2025-12-11,CUST-0018,INVT-SNA-001,2,24,48,web,true,live_delivery,rush requested against current route pressure
ORD-10160,2025-12-11,CUST-0018,FISH-WRS-001,1,42,42,web,true,live_delivery,rush requested against current route pressure
ORD-10161,2025-12-24,CUST-0018,INVT-SHR-003,3,48,144,concierge,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10161,2025-12-24,CUST-0018,FISH-TRG-001,1,149,149,concierge,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10162,2025-12-26,CUST-0018,INVT-SNA-001,3,24,72,web,false,live_delivery,normal order; no manual override requested
ORD-10163,2026-02-06,CUST-0018,FISH-WRS-001,1,42,42,web,false,live_delivery,normal order; no manual override requested
ORD-10163,2026-02-06,CUST-0018,CORL-MNT-001,2,88,176,web,false,live_delivery,normal order; no manual override requested
ORD-10164,2026-03-29,CUST-0018,EQUIP-DOS-001,2,214,428,email,false,live_delivery,normal order; no manual override requested
ORD-10164,2026-03-29,CUST-0018,EQUIP-QTN-001,1,172,172,email,false,live_delivery,normal order; no manual override requested
ORD-10164,2026-03-29,CUST-0018,FISH-HWK-001,2,72,144,email,false,live_delivery,normal order; no manual override requested
ORD-10165,2026-04-01,CUST-0018,CORL-TOR-001,1,164,164,concierge,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10165,2026-04-01,CUST-0018,INVT-SNA-001,1,24,24,concierge,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10165,2026-04-01,CUST-0018,CORL-ANO-001,2,132,264,concierge,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10166,2026-04-07,CUST-0018,EQUIP-DOS-001,1,214,214,phone,false,live_delivery,normal order; no manual override requested
ORD-10167,2026-04-29,CUST-0018,CORL-MNT-001,1,88,88,phone,false,live_delivery,normal order; no manual override requested
ORD-10167,2026-04-29,CUST-0018,CORL-HMR-001,2,128,256,phone,false,live_delivery,normal order; no manual override requested
ORD-10168,2026-05-04,CUST-0018,INVT-SHR-003,3,48,144,concierge,false,live_delivery,normal order; no manual override requested
ORD-10169,2025-12-07,CUST-0019,INVT-SHR-002,3,16,48,web,false,live_delivery,normal order; no manual override requested
ORD-10169,2025-12-07,CUST-0019,FISH-CLN-001,1,78,78,web,false,live_delivery,normal order; no manual override requested
ORD-10169,2025-12-07,CUST-0019,FISH-WRS-001,1,42,42,web,false,live_delivery,normal order; no manual override requested
ORD-10170,2025-12-13,CUST-0019,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-10170,2025-12-13,CUST-0019,CORL-ZOA-001,1,95,95,phone,false,live_delivery,normal order; no manual override requested
ORD-10171,2026-01-11,CUST-0019,CORL-TOR-001,1,164,164,web,false,live_delivery,normal order; no manual override requested
ORD-10171,2026-01-11,CUST-0019,FISH-TNG-001,1,98,98,web,false,live_delivery,normal order; no manual override requested
ORD-10171,2026-01-11,CUST-0019,INVT-SHR-003,2,48,96,web,false,live_delivery,normal order; no manual override requested
ORD-10172,2026-02-18,CUST-0019,FISH-WRS-001,1,42,42,concierge,false,live_delivery,normal order; no manual override requested
ORD-10172,2026-02-18,CUST-0019,INVT-SHR-001,2,34,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-10173,2026-03-14,CUST-0019,CORL-MNT-001,1,88,88,phone,false,live_delivery,normal order; no manual override requested
ORD-10173,2026-03-14,CUST-0019,INVT-SHR-003,6,48,288,phone,false,live_delivery,normal order; no manual override requested
ORD-10174,2026-03-31,CUST-0019,FISH-FOX-001,1,112,112,concierge,false,live_delivery,normal order; no manual override requested
ORD-10174,2026-03-31,CUST-0019,EQUIP-DOS-001,2,214,428,concierge,false,live_delivery,normal order; no manual override requested
ORD-10174,2026-03-31,CUST-0019,INVT-SHR-001,2,34,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-10175,2026-04-09,CUST-0019,INVT-SHR-001,3,34,102,web,false,live_delivery,normal order; no manual override requested
ORD-10176,2026-04-27,CUST-0019,FISH-TNG-001,1,98,98,concierge,false,live_delivery,normal order; no manual override requested
ORD-10176,2026-04-27,CUST-0019,CORL-MNT-001,1,88,88,concierge,false,live_delivery,normal order; no manual override requested
ORD-10176,2026-04-27,CUST-0019,INVT-SHR-003,2,48,96,concierge,false,live_delivery,normal order; no manual override requested
ORD-10177,2025-12-15,CUST-0020,BNDL-CLR-001,1,84,84,web,false,live_delivery,normal order; no manual override requested
ORD-10178,2026-02-04,CUST-0020,INVT-SHR-002,4,16,64,concierge,false,live_delivery,normal order; no manual override requested
ORD-10178,2026-02-04,CUST-0020,FISH-HWK-001,1,72,72,concierge,false,live_delivery,normal order; no manual override requested
ORD-10178,2026-02-04,CUST-0020,INVT-SHR-003,3,48,144,concierge,false,live_delivery,normal order; no manual override requested
ORD-10179,2026-02-05,CUST-0020,FISH-TRG-001,1,149,149,phone,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10179,2026-02-05,CUST-0020,INVT-SHR-003,2,48,96,phone,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10179,2026-02-05,CUST-0020,EQUIP-ALR-001,1,62,62,phone,false,live_delivery,customer asked if trigger and shrimp can live together; sales moved fast
ORD-10180,2026-03-24,CUST-0020,INVT-SNA-001,1,24,24,web,false,live_delivery,normal order; no manual override requested
ORD-10180,2026-03-24,CUST-0020,CORL-MSH-001,1,68,68,web,false,live_delivery,normal order; no manual override requested
ORD-10181,2026-04-07,CUST-0020,INVT-SHR-003,4,48,192,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10181,2026-04-07,CUST-0020,CORL-ANO-001,1,132,132,web,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-10182,2026-04-25,CUST-0020,FISH-CLN-001,1,78,78,phone,false,live_delivery,normal order; no manual override requested
ORD-10182,2026-04-25,CUST-0020,CORL-HMR-001,2,128,256,phone,false,live_delivery,normal order; no manual override requested
ORD-10182,2026-04-25,CUST-0020,INVT-SHR-002,3,16,48,phone,false,live_delivery,normal order; no manual override requested
ORD-10183,2026-05-02,CUST-0020,INVT-SHR-002,2,16,32,email,true,live_delivery,rush requested against current route pressure
ORD-10184,2025-11-13,CUST-0021,EQUIP-ALR-001,1,62,62,web,false,live_delivery,normal order; no manual override requested
ORD-10185,2025-11-22,CUST-0021,FISH-TRG-001,1,149,149,concierge,false,live_delivery,normal order; no manual override requested
ORD-10185,2025-11-22,CUST-0021,CORL-MSH-001,2,68,136,concierge,false,live_delivery,normal order; no manual override requested
ORD-10186,2025-11-24,CUST-0021,FISH-CLN-001,1,78,78,web,false,live_delivery,normal order; no manual override requested
ORD-10186,2025-11-24,CUST-0021,INVT-SNA-001,1,24,24,web,false,live_delivery,normal order; no manual override requested
ORD-10186,2025-11-24,CUST-0021,FISH-HWK-001,1,72,72,web,false,live_delivery,normal order; no manual override requested
ORD-10187,2025-12-05,CUST-0021,INVT-SHR-003,3,48,144,web,false,live_delivery,normal order; no manual override requested
ORD-10188,2025-12-17,CUST-0021,EQUIP-ALR-001,1,62,62,phone,false,live_delivery,normal order; no manual override requested
ORD-10189,2025-12-23,CUST-0021,INVT-CRB-001,1,18,18,email,false,live_delivery,normal order; no manual override requested
ORD-10190,2026-01-02,CUST-0021,INVT-SHR-001,3,34,102,concierge,false,live_delivery,normal order; no manual override requested
ORD-10190,2026-01-02,CUST-0021,CORL-MSH-001,1,68,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-10190,2026-01-02,CUST-0021,FISH-HWK-001,2,72,144,concierge,false,live_delivery,normal order; no manual override requested
ORD-10191,2026-01-11,CUST-0021,INVT-SHR-002,2,16,32,concierge,false,live_delivery,normal order; no manual override requested
ORD-10191,2026-01-11,CUST-0021,INVT-SHR-001,5,34,170,concierge,false,live_delivery,normal order; no manual override requested
ORD-10192,2026-04-01,CUST-0021,EQUIP-ALR-001,1,62,62,concierge,false,live_delivery,normal order; no manual override requested
